student_id,timestamp,heart_rate,skin_temp,movement_level,focus_score,emotional_state,ambient_light,ambient_noise,temperature,humidity,board_interaction,learning_material_access,quiz_score,assignment_completion,participation_level,target
1010,2024-09-01 23:40:00,66,36.1,9.27,0.3,neutral,621,40,26.8,49.6,11,10,51,55,10,0
1073,2024-09-01 23:41:00,108,37.3,3.33,0.63,stressed,327,61,24.2,39.4,27,0,86,35,4,1
1003,2024-09-01 23:42:00,95,37.5,9.75,0.91,neutral,269,56,26.6,52.7,10,9,7,23,2,0
1019,2024-09-01 23:43:00,81,35.4,8.1,0.9,stressed,133,53,21.6,52.6,14,14,72,31,3,0
1004,2024-09-01 23:44:00,74,35.5,2.26,0.32,neutral,821,66,23.9,35.2,37,19,36,85,7,1
1062,2024-09-01 23:45:00,68,36.3,5.86,0.09,happy,253,30,21.1,45.2,34,1,57,69,8,1
1053,2024-09-01 23:46:00,119,36.0,9.82,0.65,happy,927,61,29.7,44.6,47,17,77,86,5,0
1064,2024-09-01 23:47:00,76,37.5,8.49,0.95,neutral,229,30,22.1,52.5,44,11,51,45,10,1
1076,2024-09-01 23:48:00,92,38.0,3.63,0.51,stressed,812,74,29.9,60.0,15,14,19,77,10,0
1085,2024-09-01 23:49:00,61,35.5,3.06,0.46,happy,656,63,24.2,30.7,36,17,94,54,1,0
1012,2024-09-01 23:50:00,66,37.3,8.19,0.86,neutral,104,47,20.7,35.3,14,0,11,14,1,1
1078,2024-09-01 23:51:00,114,36.8,5.49,0.42,stressed,125,58,20.2,42.1,31,14,82,42,8,1
1072,2024-09-01 23:52:00,90,36.9,1.63,0.68,neutral,599,35,26.0,62.4,15,12,99,62,8,1
1002,2024-09-01 23:53:00,73,35.8,3.28,0.39,stressed,844,60,26.1,49.2,32,8,87,61,9,0
1001,2024-09-01 23:54:00,96,35.3,6.62,0.38,neutral,434,43,25.2,50.4,39,15,7,69,6,1
1011,2024-09-01 23:55:00,63,36.6,1.53,0.19,neutral,508,40,20.7,46.4,19,16,85,21,3,1
1087,2024-09-01 23:56:00,104,36.8,6.99,0.09,happy,893,34,23.3,46.6,36,17,27,87,3,0
1081,2024-09-01 23:57:00,69,37.9,7.1,0.89,stressed,191,51,23.6,69.1,38,11,91,77,1,0
1055,2024-09-01 23:58:00,104,37.0,2.71,0.18,happy,826,42,27.0,65.9,31,0,19,24,9,1
1057,2024-09-01 23:59:00,81,36.3,3.98,0.06,happy,696,41,24.2,59.0,9,12,34,90,5,1
1099,2024-09-02 00:00:00,83,38.0,9.35,0.58,happy,633,70,25.7,43.0,15,7,22,60,6,0
1088,2024-09-02 00:01:00,103,36.1,7.49,0.55,neutral,502,33,22.9,50.5,4,11,26,37,6,1
1051,2024-09-02 00:02:00,114,35.5,7.88,0.57,neutral,597,67,27.3,57.6,19,16,69,50,5,0
1014,2024-09-02 00:03:00,77,36.9,5.16,0.47,happy,877,33,20.5,45.8,26,8,81,77,5,0
1000,2024-09-02 00:04:00,70,35.8,2.13,0.14,stressed,141,59,29.9,51.0,42,13,61,84,4,0
1071,2024-09-02 00:05:00,109,37.8,5.91,0.02,neutral,583,30,26.4,35.8,49,15,57,80,7,1
1070,2024-09-02 00:06:00,113,36.3,7.72,0.05,happy,258,78,21.5,33.7,19,17,100,77,4,1
1098,2024-09-02 00:07:00,103,35.4,0.04,0.94,neutral,770,60,27.2,36.7,12,18,31,96,8,0
1044,2024-09-02 00:08:00,60,35.4,1.14,0.53,happy,454,78,27.9,60.2,18,9,98,57,6,0
1015,2024-09-02 00:09:00,112,36.9,4.74,0.4,neutral,599,71,27.9,37.6,43,3,45,8,1,0
1016,2024-09-02 00:10:00,91,36.1,4.37,0.41,happy,349,79,22.7,67.0,49,2,18,81,10,0
1029,2024-09-02 00:11:00,75,36.1,9.82,0.65,stressed,430,52,29.6,44.7,14,1,88,10,2,0
1036,2024-09-02 00:12:00,73,36.8,0.92,0.38,stressed,948,43,20.2,36.8,37,4,8,48,7,1
1017,2024-09-02 00:13:00,92,35.7,3.24,0.8,stressed,836,64,23.8,63.0,26,17,64,92,8,0
1099,2024-09-02 00:14:00,66,35.4,8.15,0.26,stressed,313,46,21.0,48.3,41,13,5,68,7,1
1075,2024-09-02 00:15:00,78,37.0,6.12,0.37,stressed,462,61,23.8,45.5,16,1,81,87,1,1
1091,2024-09-02 00:16:00,84,35.0,5.62,0.93,happy,573,65,20.6,43.2,9,1,36,52,9,1
1010,2024-09-02 00:17:00,64,37.7,7.41,0.26,neutral,519,52,26.4,43.2,35,13,79,68,4,0
1059,2024-09-02 00:18:00,108,35.5,0.4,0.66,happy,339,63,20.6,56.5,39,0,74,9,8,1
1058,2024-09-02 00:19:00,69,36.3,9.47,0.36,stressed,549,76,26.2,51.6,4,13,81,1,7,1
1069,2024-09-02 00:20:00,63,35.6,1.91,0.47,happy,899,67,22.3,48.7,49,10,44,86,3,0
1025,2024-09-02 00:21:00,83,35.7,0.82,0.05,happy,166,70,21.8,47.9,47,14,21,31,6,0
1079,2024-09-02 00:22:00,105,37.5,3.39,0.17,happy,987,68,23.5,35.7,26,7,76,64,10,1
1037,2024-09-02 00:23:00,114,36.8,7.02,0.1,happy,969,51,26.4,63.1,27,9,42,95,2,0
1008,2024-09-02 00:24:00,65,35.9,2.31,0.84,stressed,290,71,25.8,67.1,3,2,44,17,2,0
1081,2024-09-02 00:25:00,116,35.8,0.5,0.96,happy,469,31,26.8,62.1,6,17,72,15,2,1
1096,2024-09-02 00:26:00,119,35.6,0.57,0.07,happy,378,49,29.2,48.1,7,0,54,15,5,0
1082,2024-09-02 00:27:00,71,36.7,2.57,0.08,happy,149,43,22.0,68.9,14,7,96,36,8,0
1072,2024-09-02 00:28:00,79,37.2,1.35,0.55,stressed,420,67,24.1,54.7,40,2,69,54,2,0
1045,2024-09-02 00:29:00,85,35.8,3.72,0.5,happy,808,66,22.7,61.0,28,0,92,58,2,0
1043,2024-09-02 00:30:00,71,36.0,1.73,0.65,neutral,271,66,25.9,59.6,38,6,94,54,7,0
1041,2024-09-02 00:31:00,92,37.2,3.44,0.74,stressed,797,41,22.8,58.3,8,10,33,87,7,1
1072,2024-09-02 00:32:00,71,37.2,4.44,0.8,stressed,796,57,25.6,55.7,19,3,58,53,9,0
1068,2024-09-02 00:33:00,117,35.6,7.43,0.15,happy,776,37,28.2,38.5,0,17,81,82,6,0
1022,2024-09-02 00:34:00,97,36.1,2.27,0.04,stressed,548,58,25.5,41.8,6,10,82,39,3,1
1033,2024-09-02 00:35:00,63,37.6,4.75,0.89,neutral,117,50,28.4,65.5,33,0,55,0,0,1
1021,2024-09-02 00:36:00,76,37.2,8.15,0.47,neutral,471,68,26.1,37.2,46,10,54,10,4,0
1068,2024-09-02 00:37:00,69,35.5,9.86,0.97,neutral,488,77,28.7,36.1,9,8,79,82,8,1
1064,2024-09-02 00:38:00,78,36.2,5.57,0.53,stressed,565,47,29.3,41.4,40,1,83,4,6,1
1025,2024-09-02 00:39:00,102,37.9,4.32,0.51,stressed,710,77,25.1,44.5,47,8,77,20,2,1
1081,2024-09-02 00:40:00,92,36.6,6.32,0.62,neutral,729,48,27.9,52.1,5,19,50,54,7,0
1054,2024-09-02 00:41:00,96,37.2,4.86,0.17,stressed,345,39,24.7,54.2,24,13,41,19,10,1
1089,2024-09-02 00:42:00,115,35.3,1.65,0.25,stressed,195,38,27.1,61.6,11,14,67,81,4,0
1014,2024-09-02 00:43:00,87,37.5,4.59,0.91,stressed,388,52,20.4,32.9,39,8,15,97,9,0
1065,2024-09-02 00:44:00,105,36.8,9.79,0.21,stressed,909,59,29.7,38.3,40,14,23,22,1,0
1052,2024-09-02 00:45:00,104,35.5,6.4,0.23,stressed,315,51,28.9,50.2,38,9,32,82,1,0
1078,2024-09-02 00:46:00,61,36.1,2.83,0.51,happy,766,58,28.9,40.0,13,1,33,9,5,0
1010,2024-09-02 00:47:00,119,35.2,9.47,0.64,stressed,310,35,22.8,64.9,10,14,76,47,2,1
1057,2024-09-02 00:48:00,105,37.3,3.89,0.0,happy,181,79,22.8,55.6,11,0,41,100,5,1
1083,2024-09-02 00:49:00,97,37.2,3.9,0.46,happy,690,64,24.0,49.6,18,11,81,44,2,0
1041,2024-09-02 00:50:00,97,36.5,6.17,0.4,neutral,702,43,28.8,30.0,41,19,88,33,3,0
1080,2024-09-02 00:51:00,80,36.4,5.69,0.87,stressed,732,34,28.6,64.3,27,3,95,60,9,1
1068,2024-09-02 00:52:00,82,36.4,2.9,0.84,stressed,558,75,22.9,48.4,18,12,32,63,5,0
1032,2024-09-02 00:53:00,92,35.1,4.67,0.91,happy,891,47,25.4,51.3,28,9,91,42,6,1
1043,2024-09-02 00:54:00,85,36.1,3.33,0.84,happy,481,64,24.8,57.9,44,13,35,84,0,0
1088,2024-09-02 00:55:00,111,35.4,7.38,0.79,neutral,358,59,26.5,67.5,34,9,15,63,8,1
1006,2024-09-02 00:56:00,102,35.6,1.23,0.86,happy,778,36,22.1,36.3,22,10,37,39,6,0
1097,2024-09-02 00:57:00,113,37.9,7.5,0.17,happy,938,63,20.9,32.8,15,14,1,43,8,0
1078,2024-09-02 00:58:00,89,35.8,1.61,0.34,stressed,495,67,20.3,34.9,36,0,1,78,0,0
1051,2024-09-02 00:59:00,63,36.5,3.06,0.68,stressed,132,71,23.8,59.6,20,2,53,21,5,1
1012,2024-09-02 01:00:00,65,37.7,3.33,0.92,happy,889,48,29.5,35.2,39,6,12,16,2,0
1031,2024-09-02 01:01:00,93,36.2,9.9,0.67,neutral,369,74,26.8,50.0,0,13,9,41,3,0
1038,2024-09-02 01:02:00,118,36.6,5.9,0.21,neutral,566,40,27.5,58.3,45,16,67,6,2,0
1077,2024-09-02 01:03:00,116,35.5,7.78,0.94,stressed,568,70,29.5,58.5,36,7,28,63,4,1
1062,2024-09-02 01:04:00,79,35.9,5.55,0.76,neutral,992,46,24.2,46.3,24,8,13,51,1,0
1019,2024-09-02 01:05:00,96,36.5,9.83,0.72,happy,921,40,24.7,57.9,15,19,36,24,1,0
1015,2024-09-02 01:06:00,74,36.1,1.77,0.76,stressed,524,74,23.6,68.0,32,4,94,57,6,1
1029,2024-09-02 01:07:00,114,35.1,6.05,0.66,stressed,528,57,21.8,31.1,24,19,43,21,3,0
1018,2024-09-02 01:08:00,99,36.2,7.97,0.02,happy,642,32,27.7,56.9,21,4,27,73,3,0
1085,2024-09-02 01:09:00,108,37.4,6.29,0.25,stressed,680,39,29.1,50.9,2,1,92,54,7,1
1073,2024-09-02 01:10:00,82,35.3,8.97,0.96,stressed,198,53,28.1,38.5,2,17,73,49,10,1
1071,2024-09-02 01:11:00,101,35.1,6.01,0.29,neutral,543,62,20.5,42.3,10,0,26,45,6,1
1092,2024-09-02 01:12:00,68,35.4,8.26,0.77,stressed,707,55,23.0,63.5,42,3,62,15,1,0
1077,2024-09-02 01:13:00,93,37.1,1.76,0.42,neutral,470,34,25.9,53.5,4,9,0,76,10,0
1074,2024-09-02 01:14:00,102,37.4,2.62,0.91,neutral,231,53,23.3,30.6,43,9,2,42,4,1
1029,2024-09-02 01:15:00,93,35.1,4.44,0.56,stressed,365,73,21.5,68.6,24,14,11,34,2,0
1096,2024-09-02 01:16:00,86,37.7,8.52,0.63,stressed,321,55,25.4,56.6,37,17,61,57,1,1
1033,2024-09-02 01:17:00,75,36.9,4.27,0.24,happy,730,36,25.2,47.7,15,13,25,29,4,1
1038,2024-09-02 01:18:00,63,36.6,6.27,0.06,stressed,456,41,27.1,58.5,31,6,91,48,2,0
1048,2024-09-02 01:19:00,87,35.8,3.96,0.76,stressed,598,68,30.0,38.2,28,11,18,68,2,0
1004,2024-09-02 01:20:00,76,36.1,8.06,0.07,stressed,236,73,26.5,40.4,5,7,51,38,7,0
1042,2024-09-02 01:21:00,100,37.8,2.0,0.72,stressed,800,65,23.2,36.1,21,9,97,60,2,1
1046,2024-09-02 01:22:00,71,37.7,5.94,0.56,happy,829,46,29.6,45.9,8,0,21,69,6,1
1058,2024-09-02 01:23:00,64,36.9,5.78,0.82,stressed,248,45,25.7,66.2,9,2,36,83,7,1
1068,2024-09-02 01:24:00,94,36.7,4.03,0.21,stressed,226,60,26.5,45.5,13,5,30,38,10,1
1016,2024-09-02 01:25:00,97,35.6,7.05,0.54,stressed,339,47,23.6,41.5,46,13,28,5,4,0
1018,2024-09-02 01:26:00,98,37.9,0.28,0.61,neutral,378,61,24.5,58.1,38,15,27,4,4,1
1045,2024-09-02 01:27:00,95,37.3,8.41,0.07,happy,160,31,24.2,64.8,19,12,36,6,2,1
1055,2024-09-02 01:28:00,89,36.1,3.48,0.74,neutral,706,78,29.4,39.8,4,5,52,78,10,1
1025,2024-09-02 01:29:00,73,37.4,7.93,0.39,stressed,477,39,28.1,62.3,6,6,59,81,6,0
1065,2024-09-02 01:30:00,73,35.6,3.05,0.13,stressed,500,77,20.9,42.2,39,19,66,100,5,0
1013,2024-09-02 01:31:00,61,35.6,1.88,0.39,happy,459,68,23.1,39.9,13,1,86,26,6,1
1051,2024-09-02 01:32:00,87,37.4,3.89,0.1,neutral,538,43,20.6,48.9,14,16,88,22,9,1
1091,2024-09-02 01:33:00,80,36.7,7.97,0.89,neutral,976,76,25.2,32.7,16,3,85,92,3,0
1003,2024-09-02 01:34:00,74,36.7,7.04,0.46,stressed,376,39,22.8,64.5,19,19,36,87,2,0
1002,2024-09-02 01:35:00,103,36.7,4.01,0.14,neutral,537,57,20.7,65.0,15,16,36,88,6,0
1078,2024-09-02 01:36:00,105,35.4,9.38,0.25,neutral,658,53,27.7,57.1,40,7,46,83,10,0
1021,2024-09-02 01:37:00,82,36.0,4.09,0.72,stressed,780,69,20.9,42.1,20,1,12,45,2,1
1049,2024-09-02 01:38:00,69,36.7,3.51,0.79,stressed,196,63,22.7,36.7,10,3,42,20,2,0
1063,2024-09-02 01:39:00,85,35.7,1.45,0.04,neutral,242,78,27.7,58.0,3,8,85,39,3,1
1082,2024-09-02 01:40:00,94,36.5,0.7,0.06,stressed,323,70,25.1,34.1,24,6,48,65,10,0
1097,2024-09-02 01:41:00,93,36.7,3.5,0.92,happy,414,38,28.2,46.4,1,17,86,47,9,0
1009,2024-09-02 01:42:00,61,37.8,0.92,0.33,stressed,128,76,24.1,33.6,1,13,33,48,0,1
1055,2024-09-02 01:43:00,90,35.7,4.63,0.19,neutral,622,58,28.1,47.1,26,0,82,41,1,0
1097,2024-09-02 01:44:00,102,36.3,8.6,0.12,neutral,128,74,25.4,35.4,30,9,20,45,2,1
1015,2024-09-02 01:45:00,103,37.9,4.76,0.48,stressed,844,70,20.9,31.3,46,6,71,83,10,1
1036,2024-09-02 01:46:00,106,35.6,4.81,0.77,happy,470,65,24.7,48.0,7,17,61,10,5,1
1099,2024-09-02 01:47:00,103,37.3,2.53,0.52,stressed,697,38,25.5,52.7,47,18,61,65,3,1
1054,2024-09-02 01:48:00,102,35.5,1.66,0.02,happy,821,70,26.1,47.6,7,12,72,60,8,0
1021,2024-09-02 01:49:00,111,37.6,2.22,0.48,happy,444,76,29.3,37.0,4,14,24,14,6,1
1031,2024-09-02 01:50:00,111,36.5,5.68,0.31,happy,440,40,21.8,33.1,21,19,48,25,4,0
1043,2024-09-02 01:51:00,105,37.9,5.92,0.68,happy,571,50,26.1,35.1,42,6,11,2,9,1
1080,2024-09-02 01:52:00,64,35.5,2.2,0.52,happy,725,42,27.5,59.1,4,1,17,17,8,0
1072,2024-09-02 01:53:00,78,37.1,3.99,0.97,happy,862,78,28.9,30.6,39,19,36,19,10,1
1051,2024-09-02 01:54:00,118,37.1,5.69,0.6,neutral,667,53,25.3,64.5,47,19,26,87,6,1
1032,2024-09-02 01:55:00,89,37.2,7.6,0.63,happy,831,30,22.1,63.6,5,19,18,58,5,0
1096,2024-09-02 01:56:00,108,35.3,3.2,0.52,happy,280,64,28.2,65.2,37,6,37,79,3,0
1001,2024-09-02 01:57:00,106,35.9,2.71,0.31,neutral,614,64,29.1,65.1,6,5,50,86,4,1
1013,2024-09-02 01:58:00,111,36.0,7.3,0.63,happy,624,50,21.1,56.7,17,17,50,9,5,0
1060,2024-09-02 01:59:00,76,36.0,5.14,0.33,neutral,521,76,22.3,63.9,24,13,60,85,0,1
1096,2024-09-02 02:00:00,88,37.0,8.57,0.72,happy,937,34,28.7,59.2,2,10,68,83,1,1
1064,2024-09-02 02:01:00,71,35.2,2.11,0.24,neutral,878,50,24.8,42.0,24,10,30,47,1,0
1085,2024-09-02 02:02:00,67,37.2,7.71,0.37,stressed,475,33,21.7,60.2,20,9,10,73,6,1
1029,2024-09-02 02:03:00,74,36.6,1.62,0.58,neutral,506,62,26.5,54.6,30,1,73,25,2,1
1026,2024-09-02 02:04:00,112,35.5,5.85,0.63,stressed,556,65,24.6,31.1,45,2,11,48,3,0
1063,2024-09-02 02:05:00,93,35.7,2.84,0.67,neutral,596,37,29.7,61.5,48,9,70,85,8,1
1032,2024-09-02 02:06:00,87,35.3,1.01,0.7,stressed,155,58,22.2,64.8,41,0,47,11,4,1
1052,2024-09-02 02:07:00,80,36.4,6.17,0.32,stressed,364,36,23.6,50.7,15,15,97,70,2,0
1079,2024-09-02 02:08:00,112,36.8,5.07,0.89,neutral,222,30,21.7,49.5,21,13,27,60,6,1
1009,2024-09-02 02:09:00,76,36.7,4.86,0.03,happy,477,34,20.5,47.1,28,8,15,96,4,0
1026,2024-09-02 02:10:00,112,37.9,5.93,0.19,stressed,438,42,22.7,58.8,11,6,20,61,6,0
1036,2024-09-02 02:11:00,115,35.9,3.72,0.07,neutral,326,55,28.2,38.6,45,6,27,17,8,1
1001,2024-09-02 02:12:00,101,37.3,6.7,0.67,stressed,575,41,22.7,61.0,42,0,43,47,9,0
1093,2024-09-02 02:13:00,77,37.2,1.31,0.27,neutral,255,37,27.0,41.7,0,19,81,43,0,0
1042,2024-09-02 02:14:00,83,35.2,7.15,0.2,stressed,849,78,25.3,40.5,25,13,100,41,5,1
1082,2024-09-02 02:15:00,83,37.8,5.8,0.48,neutral,178,63,25.2,62.4,9,7,25,74,8,0
1018,2024-09-02 02:16:00,71,37.8,4.86,0.62,happy,374,51,27.8,37.0,24,2,48,75,0,0
1098,2024-09-02 02:17:00,60,36.2,1.28,0.62,stressed,452,79,26.2,64.5,24,5,43,31,5,1
1010,2024-09-02 02:18:00,95,36.3,2.78,0.56,happy,319,38,21.6,69.1,42,14,31,35,2,1
1051,2024-09-02 02:19:00,91,37.5,2.95,0.99,neutral,359,38,22.2,42.8,3,19,38,35,9,1
1031,2024-09-02 02:20:00,64,36.5,2.34,0.86,happy,530,74,25.4,67.1,17,14,41,9,7,0
1079,2024-09-02 02:21:00,85,37.4,9.54,0.24,happy,914,47,28.5,52.7,42,7,60,100,9,1
1080,2024-09-02 02:22:00,115,35.1,9.16,0.76,neutral,514,46,21.5,40.4,7,18,73,40,6,1
1028,2024-09-02 02:23:00,62,35.8,5.46,0.57,neutral,966,36,21.1,48.1,6,4,0,94,3,0
1083,2024-09-02 02:24:00,92,35.3,2.06,0.07,happy,488,68,25.2,62.0,16,12,27,2,3,1
1035,2024-09-02 02:25:00,98,36.4,9.11,0.05,neutral,223,63,21.9,56.7,5,1,48,47,7,0
1046,2024-09-02 02:26:00,79,37.6,7.49,0.8,neutral,388,45,29.9,49.8,41,11,63,47,5,1
1087,2024-09-02 02:27:00,117,36.7,0.39,0.54,neutral,403,57,20.0,40.3,43,15,0,48,6,1
1042,2024-09-02 02:28:00,71,36.6,4.91,0.57,happy,259,54,24.5,59.0,20,6,35,38,4,0
1051,2024-09-02 02:29:00,112,36.1,6.05,0.34,stressed,481,51,21.6,42.5,1,8,22,75,3,0
1052,2024-09-02 02:30:00,97,35.2,0.66,0.93,happy,211,63,26.8,43.2,12,11,55,57,0,0
1067,2024-09-02 02:31:00,79,37.3,0.5,0.71,stressed,946,44,26.3,59.9,31,14,13,15,6,1
1004,2024-09-02 02:32:00,76,36.7,4.64,0.93,stressed,712,45,28.1,52.3,12,12,71,28,3,0
1082,2024-09-02 02:33:00,102,37.8,0.02,0.1,stressed,325,45,25.6,37.4,28,1,35,64,4,0
1047,2024-09-02 02:34:00,67,36.3,0.47,0.58,stressed,587,67,21.9,57.5,4,7,59,91,4,0
1023,2024-09-02 02:35:00,102,36.2,1.65,0.64,happy,658,51,20.5,40.3,25,18,63,44,10,1
1000,2024-09-02 02:36:00,72,37.9,9.1,0.13,happy,748,58,27.2,60.4,37,9,50,71,1,1
1098,2024-09-02 02:37:00,68,35.4,7.66,0.35,happy,460,61,24.4,49.1,31,4,6,97,1,0
1001,2024-09-02 02:38:00,78,35.8,4.5,0.21,stressed,262,72,22.2,53.8,47,18,57,79,8,0
1009,2024-09-02 02:39:00,85,36.5,4.79,0.98,happy,146,53,22.5,54.0,17,0,73,59,5,0
1062,2024-09-02 02:40:00,111,36.6,6.86,0.54,happy,699,70,21.5,35.9,16,7,92,89,7,1
1058,2024-09-02 02:41:00,64,36.6,4.74,0.32,stressed,437,79,22.8,56.0,19,13,16,21,5,0
1005,2024-09-02 02:42:00,101,35.6,0.64,0.66,stressed,372,52,27.9,64.7,14,7,20,24,2,0
1083,2024-09-02 02:43:00,104,37.8,7.39,0.66,neutral,996,67,26.2,65.6,14,2,75,87,2,1
1082,2024-09-02 02:44:00,84,37.1,0.58,0.35,neutral,154,52,29.9,57.5,46,13,51,6,10,0
1047,2024-09-02 02:45:00,64,35.8,4.86,0.99,happy,366,54,25.2,68.8,3,6,90,20,4,0
1035,2024-09-02 02:46:00,82,35.9,8.62,0.81,happy,644,55,25.2,53.9,8,1,0,64,2,1
1047,2024-09-02 02:47:00,94,37.6,1.17,0.4,happy,419,65,21.9,40.2,43,18,12,1,10,0
1028,2024-09-02 02:48:00,108,36.1,7.07,0.66,happy,157,79,25.9,56.4,45,5,51,16,1,1
1040,2024-09-02 02:49:00,91,36.7,0.46,0.71,stressed,719,63,26.1,66.4,32,3,58,91,3,0
1087,2024-09-02 02:50:00,113,35.4,9.93,0.17,stressed,373,42,22.1,44.4,9,19,51,47,3,1
1072,2024-09-02 02:51:00,101,35.8,6.82,0.88,neutral,433,62,20.9,40.6,46,0,92,18,8,1
1031,2024-09-02 02:52:00,108,36.2,9.69,0.83,stressed,784,70,23.7,68.7,42,17,49,93,6,0
1004,2024-09-02 02:53:00,65,37.0,6.68,0.76,stressed,222,75,21.7,60.7,0,5,57,46,7,1
1084,2024-09-02 02:54:00,115,35.8,2.42,0.22,happy,654,33,25.0,32.0,39,9,39,60,0,1
1016,2024-09-02 02:55:00,73,37.9,9.26,0.14,neutral,247,65,25.3,52.4,8,14,72,13,6,1
1023,2024-09-02 02:56:00,100,35.7,6.27,0.18,stressed,412,49,26.1,39.4,21,16,45,55,9,1
1090,2024-09-02 02:57:00,115,37.3,5.76,0.09,stressed,309,58,26.0,41.5,25,0,4,28,8,0
1081,2024-09-02 02:58:00,88,36.1,4.29,0.94,neutral,856,44,26.7,33.5,34,14,99,1,8,0
1085,2024-09-02 02:59:00,96,37.5,2.85,0.85,happy,373,44,22.3,39.2,32,1,99,10,4,1
1005,2024-09-02 03:00:00,114,37.8,5.3,0.09,happy,244,42,27.3,50.2,9,3,100,31,0,0
1027,2024-09-02 03:01:00,81,35.6,3.66,0.68,happy,927,43,25.2,33.1,37,7,77,34,5,0
1019,2024-09-02 03:02:00,116,36.5,8.54,0.25,stressed,700,51,24.4,65.6,18,6,23,42,2,0
1079,2024-09-02 03:03:00,79,35.5,0.29,0.02,stressed,872,30,26.5,61.0,3,3,81,72,6,0
1018,2024-09-02 03:04:00,67,37.1,5.3,0.29,neutral,473,30,25.0,45.3,18,12,51,33,7,1
1007,2024-09-02 03:05:00,119,37.5,8.37,0.44,stressed,455,60,25.3,35.2,6,19,51,72,5,0
1017,2024-09-02 03:06:00,86,36.2,0.28,0.02,happy,836,62,20.2,69.8,11,15,76,63,1,1
1036,2024-09-02 03:07:00,116,36.2,2.82,0.32,happy,882,76,28.0,52.5,26,14,32,46,9,1
1060,2024-09-02 03:08:00,107,35.6,0.52,0.7,stressed,650,30,24.2,46.9,31,6,52,8,10,0
1044,2024-09-02 03:09:00,66,35.9,5.95,0.23,stressed,563,67,25.2,37.9,26,14,11,2,9,0
1094,2024-09-02 03:10:00,119,36.0,3.17,0.48,happy,266,53,23.9,38.1,20,9,20,90,8,1
1037,2024-09-02 03:11:00,114,35.5,9.6,0.89,stressed,443,68,25.5,61.8,4,8,30,44,6,0
1001,2024-09-02 03:12:00,93,35.9,6.16,0.03,stressed,248,51,20.5,50.8,18,18,31,20,8,1
1054,2024-09-02 03:13:00,100,37.7,5.62,0.79,neutral,841,52,23.8,69.4,6,11,52,57,1,0
1095,2024-09-02 03:14:00,87,36.0,9.17,0.38,neutral,880,31,26.7,68.1,13,12,97,97,5,1
1014,2024-09-02 03:15:00,90,35.8,2.24,0.54,stressed,384,51,29.4,38.3,8,13,12,91,8,1
1058,2024-09-02 03:16:00,80,36.2,5.62,0.23,happy,453,38,28.5,70.0,36,0,28,96,7,0
1074,2024-09-02 03:17:00,69,37.9,5.43,0.58,happy,360,33,29.6,69.5,49,1,93,98,9,0
1004,2024-09-02 03:18:00,110,37.3,0.82,0.73,stressed,806,79,27.8,62.0,8,19,93,39,4,1
1092,2024-09-02 03:19:00,95,35.6,9.32,0.2,stressed,888,54,26.3,45.6,4,12,8,49,9,0
1083,2024-09-02 03:20:00,72,37.3,7.0,0.34,neutral,748,44,24.2,39.0,47,2,69,68,10,1
1019,2024-09-02 03:21:00,85,37.3,8.88,0.57,happy,806,53,21.2,34.1,8,2,46,45,1,1
1081,2024-09-02 03:22:00,93,37.9,9.83,0.42,happy,271,69,22.5,32.1,42,8,3,45,6,1
1011,2024-09-02 03:23:00,78,37.7,4.8,0.29,neutral,289,36,22.7,62.8,29,18,78,94,7,1
1056,2024-09-02 03:24:00,65,35.3,8.04,0.45,happy,833,37,24.3,67.8,13,18,74,41,7,1
1080,2024-09-02 03:25:00,107,36.4,5.78,0.29,neutral,934,56,26.1,60.9,2,0,30,52,10,0
1067,2024-09-02 03:26:00,74,37.1,9.77,0.3,happy,212,56,26.2,60.4,23,14,61,32,1,1
1018,2024-09-02 03:27:00,105,37.9,2.47,0.61,stressed,594,74,24.6,46.6,27,4,27,88,3,1
1086,2024-09-02 03:28:00,104,35.3,0.14,0.48,neutral,801,64,22.7,55.6,38,10,37,21,7,1
1026,2024-09-02 03:29:00,119,36.1,1.86,0.68,neutral,545,67,20.6,56.8,10,2,47,57,3,1
1052,2024-09-02 03:30:00,108,36.5,1.28,0.84,happy,799,59,29.9,40.3,16,11,35,7,9,1
1041,2024-09-02 03:31:00,77,36.2,4.37,0.94,neutral,532,68,29.4,59.5,17,3,51,8,6,0
1044,2024-09-02 03:32:00,79,36.4,0.77,0.15,neutral,266,58,21.8,35.8,16,2,73,10,3,1
1077,2024-09-02 03:33:00,60,36.1,2.2,0.63,happy,780,34,26.1,41.7,24,12,93,94,8,0
1067,2024-09-02 03:34:00,81,37.9,0.96,0.58,stressed,405,47,23.0,53.6,40,1,14,92,8,0
1067,2024-09-02 03:35:00,119,37.4,4.87,0.87,happy,628,44,21.9,51.6,13,14,0,86,10,0
1023,2024-09-02 03:36:00,95,37.2,2.67,0.9,happy,664,55,26.8,58.2,20,4,75,36,3,0
1086,2024-09-02 03:37:00,107,36.2,4.71,0.76,happy,477,31,27.9,53.3,10,2,52,19,2,0
1035,2024-09-02 03:38:00,77,37.6,0.89,0.6,neutral,282,60,24.1,32.0,46,8,93,47,3,0
1074,2024-09-02 03:39:00,69,35.3,5.17,0.2,stressed,305,54,20.6,69.1,26,8,68,86,8,1
1096,2024-09-02 03:40:00,79,35.4,1.3,0.28,neutral,852,54,24.0,60.5,3,19,88,8,6,0
